Date,AMT,ARE,BXP,CBRE,CCI,CSGP,DLR,DOC,EQR,EXR,HST,INVH,IRM,KIM,O,PLD,REG,SPG,UDR,VICI,VTR,WELL,WY
2021-01-05,0.005054557402134785,-0.0010539645671124864,-0.008037776771046112,-0.0013445685891544379,0.00393550497621975,-0.0016308527305128884,-0.017222117849813978,0.006922866875446854,-0.007825971369536111,-0.012784237018333755,-0.014134321429855712,0.01574540184797768,0.007676167262609557,0.0055828585644221995,0.005011893388528366,0.0015616454254316903,0.0006776546766544822,0.004347093470532082,-0.0016280165037710903,0.012981899627810378,0.011945481469122221,0.005844079241191125,0.009448335886658832
2021-01-06,-0.026369483745797395,-0.043027183776576106,0.014762997966085045,0.020026968665040723,-0.02686208625456077,0.0032445840729342645,-0.006392825277557579,0.0037814844527008784,0.027344501996544812,-0.0015615364486907257,0.05734769337347623,0.002411166024963496,-0.002423585304000664,0.05343485974177509,-0.008477510369447216,-0.023703028658487724,0.029345360582807123,0.022844996021985864,0.03723800668917199,0.0024027755184741206,0.019603796315856847,0.04228532592158207,0.005133034954204696
2021-01-07,0.012145751651293724,0.012802403247674121,-0.012798244103976564,0.014684035319023403,0.00673586979918217,0.009791439388641132,0.011353903445885383,-0.026712455622042608,-0.012113974490011503,0.0023915174638051706,-0.004745719544010374,-0.0054983731979149075,-0.009371747736389824,0.004611331057234214,-0.012573249412599297,0.01501451181318414,-0.012938396368407656,0.0007053555780651699,-0.0157230573072924,-0.0051937489888407296,-0.01922687654429245,-0.019820397413720547,0.009612217851145521
2021-01-08,0.021609234326094517,0.0034473157268255505,-0.0023266438870341855,0.01853657544143794,0.01056084718438921,0.015505665635376698,-7.454511187743318e-05,0.005981839164397096,0.006217539556003349,0.02826502772312911,0.0027248830155142123,0.013476363636922617,0.00035024499006164334,0.012459172324597034,0.014261302703739265,0.013428160281641288,0.010664213980312143,0.015975699278809152,0.0048387709223551845,0.030923882335305075,-0.00632407612554875,-0.009794600966044897,-0.006842799031775537
2021-01-11,-0.032763449156816726,-0.006871171191536463,-0.004997979047639878,-0.006385659563843182,-0.006490963917474946,-0.016476063182124134,-0.017440171729978804,-0.004197479696527284,-0.0036044672401701616,-0.006247357565787981,-0.023777268055749756,-0.009546545352479896,-0.019264479233176757,-0.014248856631575157,-0.005356119316929253,-0.020082769217322882,-0.032315058497511706,-0.03873292475528878,-0.008828526532367431,-0.012855714247006378,-0.01994019966222349,-0.023930929168430537,-0.008388440548863785
2021-01-12,-4.653777839824791e-05,-0.004612360082525635,0.020873049646324526,0.0128534578323658,-0.01698696775402453,-0.024414788963972422,0.001828022561781495,0.004917672378880633,0.008613250533654915,0.004939437629561061,0.015309521679917948,-0.01101567250931823,0.002142923309521594,0.01839700295442359,-0.02709547338075846,0.0005284773741682791,0.01658356597291366,0.027543936588833695,0.012955590788630289,-0.004340947639419279,0.010822400331715665,-0.001471085223545332,-0.011782667643944422
2021-01-13,0.007212540196204431,0.029814953691830626,0.006888124676895702,-0.019511413774953912,0.01482158308258441,0.010858110411902988,0.012470763726072365,0.029010891198276045,0.017421068060345712,-0.00035747515217465775,0.010966531506329424,-0.0034806242206416593,0.013542434950790883,0.027096772127875646,-0.0005188917971286067,0.0073907906136023716,0.036200946187019634,0.0402669778324658,0.01918465050549778,0.0015855066969778786,0.02997861349869746,0.0445243223313212,-0.016814234599666356
2021-01-14,-0.006791238560990176,-0.007282017176935995,0.026713011758805028,0.00728032580883653,0.01355665277581286,-0.026449971676448025,0.002253071608599999,0.013926485915543685,0.013765134221847886,-0.014124905024611056,0.017627137099120782,0.011176962249899391,0.06153305675348886,0.029522610874099797,0.0008652686426819933,0.000943413582359165,0.014880702530825296,0.06841431960123057,0.012549018470128681,0.001978721568182573,0.0076922128602379125,-0.003917856789077634,0.015858052010266466
2021-01-15,0.022791728902319175,0.004174692663458934,0.006345930561885593,0.020237747674250794,0.016089347422874933,-0.01676879845914847,0.022704989905993234,0.003685038098207416,0.01987097822834949,0.01722892060814063,-0.021319266689726724,0.02210722138754284,-0.0056310080594329515,0.004880952569768837,0.014179626884470942,0.022827176168983998,0.0002122948959373261,-0.020537284433669423,0.017815854112268603,-0.00631938512420871,0.010521947113550478,0.01085593698049192,-0.00459132769844417
2021-01-19,-0.013688449252379442,-0.011047064882391266,-0.01954821867061529,0.001416878966298718,0.013609168119437909,0.021376996123014358,0.011064136540010816,-0.027036016618248837,-0.02078268687102902,-0.0046354133125499075,0.004765339262891022,-0.005069345681099513,-0.016655631436645835,0.0036430589929621338,-0.008695598101224,0.003378405090186609,-0.0027620210859268246,-0.0035481781702337845,-0.01877230864401569,0.008346749896086303,-0.024703903968734786,-0.05058360980341259,0.005535034964723851
2021-01-20,0.02720368481261426,0.027145537022390087,0.002894085475737551,0.02027984441360653,-0.0020705642803585667,0.031881817310834615,0.019783795858020925,0.03464847810987215,0.022550211986876123,0.028210726622127646,0.012872689524280112,0.02004092550607406,0.02642286194676524,0.01875385114665873,0.014447634914088292,0.023773016641550404,0.026203767018698088,0.028272561809981722,0.020424257026028902,0.0394164915283326,0.020096429811408356,0.018524652430512045,0.02568807444187282
2021-01-21,-0.002603246002424231,0.0035666069801729705,-0.016887152128923888,0.0013866923848182555,0.0017605535863509658,0.013547926754350792,0.0035531141575870784,-0.007625972526639546,0.0022701320230877897,-0.0010451630491370434,-0.02073594763433495,0.001997775788388445,-0.0009900906267718002,-0.015439568096255796,0.001865290456358526,0.000896885932273328,-0.027403031373786635,-0.008185642329877063,-0.005067020228017083,-0.004550516040852992,-0.0030782381345754173,-0.004506799350147528,-0.005963022830590248
2021-01-22,0.0077406523582459474,-0.016313189107526105,-0.007393168996726152,0.0158485738290981,-0.0026361892271282716,-0.017445894594955935,-0.005381650577533592,0.008352555888272217,-0.004044758612238852,0.006277700445849188,-0.015027332740054744,-0.002326153013660681,-0.003964365266515224,0.004825304272753517,0.012692488831580251,0.00786628082871621,0.001707763647580851,0.010369154101752542,-0.0040748257060653215,0.0053334085177252355,0.011321630944741479,0.01972529064932127,-0.0038993069313998374
2021-01-25,0.01603255692750949,0.0037904635987546786,-0.00021891364320025808,-0.013632140900432743,0.012396039997041752,0.014742470799824936,0.015449589586068901,0.00695830746098558,0.001786996384945727,0.004678982632459805,-0.03675452965654946,-0.011658846335267148,0.06500831626442105,0.02280904787103477,0.009024216776232885,0.014621490153480021,0.01640738913643003,0.02083982582372368,-0.0025567132579757956,-0.005305114176588299,-0.024832369230678553,-0.008086273117152487,0.008732504639762162
