Date,CMCSA,DIS,EA,FOXA,GOOG,GOOGL,LYV,META,MTCH,NFLX,NWSA,PSKY,T,TMUS,TTD,VZ,WBD
2021-01-05,-0.005966332243814376,0.004277404191754153,0.012973828222991202,0.022040869214232872,0.007336852436932606,0.008064281969665021,0.018819893384957487,0.007548196913578442,0.002468028174061443,-0.0039398207896261805,0.006607874596247898,0.010655994065532415,-0.0061144322138858564,-0.004379371134469956,0.01953627234796107,-0.004588127683907706,0.029056523714733107
2021-01-06,0.011604578183762149,0.0038107906845821216,-0.03198422525589317,0.08711148839567695,-0.003233914010842831,-0.00986766655392668,0.008611149258083817,-0.02826895718902478,-0.009847703500407978,-0.038997733741757856,0.053063528423803685,0.08677993900066183,0.019480631257663417,-0.0024269153779767905,-0.06078321320266333,0.01212059013630129,0.08661165934608683
2021-01-07,0.001978101102187546,-0.0030147199423266047,0.028801363801183255,-0.03342698870889438,0.029943205617140478,0.029868754379754447,0.005370412763676002,0.020622086860048627,0.027215899181934233,0.016783555239330283,-0.02649349319798766,-0.0019902727659860675,0.002681772972686014,0.012620582026278138,0.030272403627653155,-0.0022505605566083275,0.0043796065950045815
2021-01-08,0.01737047805025549,0.0006159617258891803,0.007957960516212781,-0.02747233480866551,0.011167817720130424,0.013238583381119051,0.006163497261683748,-0.004353352235595631,-0.006999820048378291,0.0029672616232114812,-0.005869890202994887,-0.001495253623118642,-0.006896198021341782,0.014040031604834802,0.04296030061231737,-0.012471956804255502,0.006686032907972539
2021-01-11,-0.00038824237569257125,0.002238577351404203,-0.004511677253057345,0.007976078731349645,-0.022404545389199226,-0.023105632320161384,-0.016607694471929224,-0.040101804140731834,0.0007244665390639948,-0.022139518962497995,0.0016102926824723696,0.024962353833268613,-0.005168945346664011,-0.015770846135990113,-0.020758728850339137,-0.0058824752564926586,0.014438347807628649
2021-01-12,-0.0293085371802132,-0.01730987536460671,-0.015294936032861028,-0.01846365048923415,-0.011416542879625236,-0.010738458190498013,0.01564237148710146,-0.02238741948791967,0.010994301334887213,-0.009717503743424838,-0.013933468641277535,0.017535505702605203,-0.004156498197515068,-0.0318963849730004,0.03376145818954002,-0.003480760231430291,0.004839116532211252
2021-01-13,0.002999084148843867,0.000738708297014723,-0.01956034365001691,0.006382158972460195,0.004494593865213448,0.005652049184172059,-0.0006815190116664649,0.002190341556329134,0.009441886314983217,0.02739504526967118,-0.0065217933332683,0.03207276120226821,-0.004869588007090808,-0.0014763799157102575,-0.025012406289894318,-0.003492651424049198,0.03937675409888142
2021-01-14,-0.011563028550676258,-0.015273695839594814,0.01907004258095646,0.04372510608427582,-0.008105383390969778,-0.009346226119912315,0.0001364175705413917,-0.02384362780178151,-0.03851117498382883,-0.01364738972054802,0.022428844330957487,0.0667904724966184,0.023767999231875114,-0.02964973566057083,-0.012922521017382116,-0.000350489279285382,0.015263052446214953
2021-01-15,-0.017950705963750924,-0.011474274265548257,0.000432031808370148,0.0070353572903867345,-0.0022930248262607034,-0.001906438662618748,-0.024001119491110168,0.023286202793328492,0.012076584141953894,-0.005750074030384744,0.0005351122310925938,-0.01521741563601764,-0.004096778236250209,0.0207713707117263,0.012975678438482463,0.005960585371428406,-0.01315440747561869
2021-01-19,0.0032862096885775127,0.004783004741463204,0.017481952138919343,-0.046999000105167,0.03148857006496608,0.032906522740267174,0.06944252119456906,0.03874915962960257,-0.03122308628447379,0.007610703244698813,0.0026738101960626093,-0.03421637756567186,-0.007542189310123626,0.02019166499197489,-0.006035533182803587,-0.005750955585922979,-0.016594037636203485
2021-01-20,0.0006140030461723178,0.008011156268818764,0.029484714256395428,0.03365559235740334,0.05362793302103164,0.05357351936585175,-0.036712797556600174,0.024435009047976353,0.010195721037109085,0.16854337736766944,0.019200053446364995,-0.008914303377773547,0.00034561644435293637,0.018867980755137737,0.03890500757349047,0.0036807376722112206,0.008022049476885229
2021-01-21,0.005114600759760446,-0.013591473101866036,0.0025410028145218533,0.0006446310546941447,0.0023052922242032814,0.002169872165213471,0.011664084386294293,0.020151002115812666,-0.02126933032543321,-0.011085679361787393,0.005232783887372028,0.040359846603293725,-0.004489255519173563,-0.014361365225353029,0.002515473468570617,0.00017485491977797807,0.012074710702204783
