Date,Spread,Z_Score,Volatility,Extreme_Z,Distance_From_Mean,Spread_Normalized,Range_Position,Recent_Extreme,MR_Strength,Vol_Expansion,Speed_To_Mean,Target_Return,Target_Direction,Pair_ID,Sector
2023-07-07,5.0377069892811335,1.4827115351336435,0.9541090567317279,0,1.4827099811079578,5.280006173017011,0.9759344018084192,1,-1.4827099811079578,1.0308010489888744,2.928684466509499,-0.5082183710908268,0,AIG-CB,financials
2023-07-10,5.824184037918172,1.9421085932546462,1.0713219999227424,1,1.9421067804413368,5.436440773079808,0.9999997535881133,1,-1.9421067804413368,1.1383238225828949,3.798940791625408,-1.1919326473693062,0,AIG-CB,financials
2023-07-11,5.407192715016592,1.3945235235068518,1.1341452993342487,0,1.3945222939269253,4.767632463457889,0.8972481349828092,1,-1.3945222939269253,1.1684176711702248,2.4562455921394095,0.18806136118782035,1,AIG-CB,financials
2023-07-12,5.791303743482125,1.5243803486704426,1.2078338782199818,1,1.524379086593667,4.794781015114353,0.9918976582015379,1,-1.524379086593667,1.1984073455848396,0.7192329149699827,-2.0093819326065017,0,AIG-CB,financials
2023-07-13,6.092034692917146,1.5552782672156262,1.2886682118486394,1,1.5552770603285113,4.727384372113552,0.9999997688447277,1,-1.5552770603285113,1.2402937485148084,2.441067957939466,-3.889217332919415,0,AIG-CB,financials
2023-07-14,5.353840066780904,0.8932546170539969,1.3073454651186505,0,0.8932539337962371,4.09519603993805,0.8293621890506463,1,-0.8932539337962371,1.221473438548164,1.7457161308731415,-2.2399317278277024,0,AIG-CB,financials
2023-07-17,5.854043022131968,1.1517047793522548,1.350901500690337,0,1.151703926807546,4.333431183331469,0.9449867393859662,1,-1.151703926807546,1.2191590502649363,1.8386992839543033,-2.2155734898773147,0,AIG-CB,financials
2023-07-18,5.761879263925714,0.9804728490459893,1.3668925548588682,0,0.9804721317459146,4.215309409751828,0.9236826007642097,1,-0.9804721317459146,1.19148600014689,-0.3110610032945342,-1.717210203065143,0,AIG-CB,financials
2023-07-19,5.475227888433658,0.6917176334794206,1.3133190682683809,0,0.6917171067855474,4.168997353137818,0.8574216240152658,1,-0.6917171067855474,1.1044503669000463,-1.9035742547112502,-1.1968085945293723,0,AIG-CB,financials
2023-07-20,4.914243932586494,0.19283854488206484,1.2440982088551973,0,0.19283838987951885,3.9500418436151192,0.7277472249613194,1,-0.19283838987951885,1.0165326178405976,-3.3220126720272427,-0.06555491925824697,0,AIG-CB,financials
