Date,ADP,AME,AOS,BA,BLDR,CARR,CAT,CHRW,CMI,CPRT,CSX,CTAS,DAL,DAY,DE,EFX,EMR,ETN,EXPD,FAST,FDX,FTV,GD,GE,GNRC,HON,HWM,IR,ITW,JCI,LDOS,LHX,LMT,LUV,MAS,MMM,NSC,ODFL,OTIS,PAYX,PCAR,PNR,PWR,ROL,RSG,RTX,SWK,TT,TXT,UAL,UBER,UNP,UPS,VRSK,WAB,WM,XYL
2021-01-05,-0.0027819839488903986,0.006927179095886693,0.006491005824856622,0.043952267208251294,-0.003263898120483555,0.02457477805392161,0.008179939318597285,-0.009418789907397751,0.0011745983837831986,-0.004310022924860046,0.01693390128601746,0.015395648748948387,0.021172044655703548,-0.013752034033960747,0.02480946052189492,0.010214902946432236,0.01730554469274348,0.010610658975125808,-0.0027082781980891646,0.013221609193990291,-3.954209195977665e-05,-0.004505143857212568,0.0004797329275367801,0.02865316828010034,0.015229774697752774,0.0024524764261555365,0.038704988708388566,0.020085469678702506,0.0033967713298870272,0.02901711820181707,0.00048819041858938483,0.010585051217974595,0.012041653074785774,0.013321369283500584,-0.014716903554282679,-0.001687089190909541,0.009724437523099816,0.00555882449354228,-0.007470483716971454,-0.003762585785769712,0.008616887006078988,0.0032994567498023653,0.019340441554548393,0.016474698712510616,0.001068997995911758,0.014467301581347014,0.004606009085354579,0.012988173013783966,0.014014642217818674,0.042517425230606865,0.056120433440319806,0.012265347656607917,-0.013919635646909456,-0.004485431433321363,0.012526072800174148,0.003309178969674198,-0.0012035385021595957
2021-01-06,-0.003501748814850658,0.042365594355618263,0.03445728355312028,-0.0028351655704391687,0.03123420251737352,0.05561374327715485,0.055652309947524126,0.04087436309256187,0.05396378144799119,-0.019395606883640948,0.02659807997104391,0.006019210523014351,0.020986300190983798,-0.017503997472159583,0.05862600054442346,-0.041710604705404775,0.03364387892401788,0.05366203849696927,0.02172479983769038,0.016984094294861363,0.0015010002023627678,0.037518410117603596,0.025546027173004138,0.054781715777057594,0.08031405343333797,0.01822898906520387,0.004299434438439276,0.03274338302513091,0.025610851026668158,0.046927329296022835,0.014635705658267106,0.0023034564632089527,-0.0021792744873008196,0.0243207792250959,0.04367542107137479,0.01521131670452558,0.03241267218042432,0.008083384901229618,0.02780336709185427,0.012552658147672702,0.039321290841511036,0.028626514651928225,0.07517630147086818,0.01646495014568261,0.023921532814973334,0.01238851846416944,0.03591385152001836,0.027356658903912034,0.012120087685246528,0.003225792274798911,-0.02832806567014612,0.02092454418380929,-0.002971522828804307,-0.009456916649070335,0.07599227767256256,0.02213348424377881,0.04218110354781768
2021-01-07,0.00565807582674549,0.0012071814545973059,0.012290928689918434,0.007960991064248413,0.035417704239820935,0.025967996193792642,0.0019086696797390168,0.009660007809401572,0.02405930410391277,0.02606111727752114,0.023622881355932268,0.011595742657017238,-0.003714845524866228,0.04398593672570961,0.03227022433954985,-0.0036820902487142426,0.00048767596604681884,0.020877804332883665,0.0008508067504893191,0.012423780835252307,-0.029697229593708907,0.02082438521322416,0.013222892155645427,-0.007922667170441433,0.033334714920102426,0.0016490275728997528,-0.0103461636117963,0.007283607628124411,0.0010524399815408092,0.028743949328340568,0.001826861202951502,-0.00831638573491944,-0.015745567975118724,0.012406558561750547,-0.0003630787901397481,-0.025661777464406454,0.02671033753339702,0.04480090248399771,0.013002243750027676,0.004169005591830421,-0.0046165350105024094,0.03478766791685062,0.021256686225464838,0.01670475686643913,0.009282293277453224,-0.007114401259755376,0.006695373083869027,0.025894260851675677,0.02520994658058795,0.0018373453071953705,0.06955033456014714,0.013918227626704915,-0.01266765942751047,0.004548657452279281,0.03524957623471092,0.0024626258640201293,0.045389025691547014
2021-01-08,0.013029350575606946,-0.006913187670067988,-0.011789755301698568,-0.013210534195331913,-0.052370871730780144,-0.009734841791735449,0.0001543034017852385,0.012478945810218356,-0.020484137656942902,0.010838070065575467,0.019249331398962566,-0.013828775525390635,-0.005219883473221665,0.019282683922691612,-0.019417283688707876,0.0263112945908901,-0.003046334378723037,-0.017119753616133493,0.002974262447874798,0.020921369782569865,-0.004348946416932731,0.00041369272315572303,-0.006261515245354787,0.006211122302364203,-0.007858546168958758,-0.012135021593730921,0.006128542073446042,-0.013185726778159323,-0.001433405897340867,0.0023444427193632933,0.00460744587705042,-0.003034579309457719,-0.0188294840299863,-0.00739497024209923,-0.015988533439330266,-0.01826534609432673,0.01677019925678258,0.017825250702649953,-0.014015764352157234,0.005353514314591745,-0.006787611143857841,0.019444039957652315,-0.005367130444859258,0.01568336481007493,0.0020670546781029753,0.0011462423086956441,-0.003889158969372919,-0.007416024752235906,-0.007786990543268257,-0.0075652917110964335,-0.05077502644904297,0.028676103022847732,-0.0038365043489072548,-0.0003482942830350666,-0.008664940805728771,0.004659272232822476,-0.010140292055021871
2021-01-11,-0.014849532352350314,0.004937695196961744,0.01317656556225777,-0.014816582662147693,-0.013442796252043143,0.021626969163712984,-0.0020590192879729186,-0.008525052455481186,0.010114778224968868,-0.010721865733521851,0.0015648866660877836,-0.03041549910504815,-0.015242411813684797,-0.0336738319853197,0.0034361789309020896,-0.007362976599206594,0.009777726188285207,0.0006304078303425165,-0.004765892697511376,-0.00532035031025202,0.001428756580612145,-0.020529052692061622,0.006699076714804519,0.009700362796993156,0.03287123878403464,-0.007951556069716204,0.010748724644514152,0.0019395606075505167,-0.004259413480878882,-0.0060426725650277735,-0.006401481265571385,0.015439720952835856,0.004701142685290094,0.009791424411247363,0.031204055620598803,-0.008522274971762944,0.0012988622875411693,-0.015664656597645266,-0.007032728773842423,-0.011084702217312836,0.004783547160047474,0.012655786441727823,-0.008818050906818642,0.002696081652189708,-0.012581335611045352,-0.0008588046306735597,-0.0021501178563133605,-0.002162917861228242,0.003511122978733905,-0.013629016865561394,0.02458711342538633,-0.006717796698073153,0.0219082765152816,-0.015082091757919636,0.005416491599277817,-0.013153491878433177,-0.012665328741643389
2021-01-12,0.003264161189732162,-0.00024163077281535994,0.03304048598026066,0.007834084958525889,-0.0032803700381383027,0.004089481629248937,0.01898291017852416,0.0141925611931224,0.022604430009092846,0.007942409718360022,-0.0010416064955134363,-8.855254605510954e-05,0.022583062310251867,-0.0038176096815041305,0.024311966885826264,-0.004223553426101256,0.016339836134452446,0.010869689261471027,0.03298910842826608,0.022583258461676747,0.015205179325837204,0.0,0.01133215376850183,0.028821167392570013,-0.006710123013461189,0.0024959211547730398,0.02339603533766965,0.01226076441574242,0.006103659791692362,0.01666998836541067,0.01336659711782251,0.008120606287043364,0.012348945691472268,0.01454459342024128,0.01199638358300592,0.007929838514411758,0.008137826549892146,0.004991700965045087,-0.017028150053131408,-0.0030765407660235944,0.01405575174224194,0.02939634292559079,0.01261424449963422,0.014666556791431251,-0.00522196231773342,0.024641780032679028,0.0006802220589299246,-0.0020358284013652916,0.023873101563000043,0.03231852560791926,0.07235758842092976,0.005935110453591186,0.012665015220407305,-0.0062161595785371615,0.023387016783591008,-0.005468326528044631,-0.001791833792999853
2021-01-13,-0.026026226180682732,-0.02159200010109541,-0.00782574611381337,-0.005757866355531216,-0.022784848756428056,-0.00862517482408387,-0.008352722809074176,-0.022370017025729716,-0.004792712531355492,-0.022408301041638046,-0.013035859063603716,-0.010781309673561279,0.003722220297839973,-0.023287758625950228,-0.002880100724268364,-0.009569701386035634,-0.015839034666058627,-0.022829762374152796,-0.024724324271240383,-0.01782242530872946,0.012769153781260423,-0.012519479412496537,-0.005667833163103042,-0.01782691918234225,-0.024782795648255584,-0.00890468510887743,-0.025632152886000514,-0.02082452395117229,-0.010079190600829846,0.003279217897867337,0.001992716145676088,0.009460285614137254,0.010647890393629122,-0.0029086515260154933,-0.008138485865528233,-0.0013815873133006251,-0.007643322783207673,-0.01175313964862923,-0.019316548493033214,-0.012786800946524846,-0.005700755375319333,-0.0006842180937859377,-0.019538237222337496,-0.0397497904058729,-0.008504133516777257,-0.01426171319902092,-0.01722649284289346,-0.006515977268716888,-0.01628142919478659,0.007940073946968829,0.014690819899243479,-0.009284587020435997,-0.00488104756735519,0.0012205155247988486,-0.010528864381739056,-0.001632307882241002,-0.005858594024542807
2021-01-14,-0.01670106969623042,-0.005928873892997011,-0.015432136986656353,0.013030244007329994,0.042746155209957504,-0.014016041600524942,0.007708384178452432,0.017344223938472014,0.0019095939553916974,-0.015449171800706929,-0.0121513140136843,-0.025818095985704836,0.025216264531337185,0.015090543027904024,0.005411420553319113,-0.024814832951139287,0.008470309871273285,-0.006299541335400782,-0.002429560992809887,-0.007495143247354341,0.01605742120342324,0.004700819354890529,0.016894307437125944,0.007778731565108554,0.0017020649466428228,0.007680590123161801,0.016352613306612085,0.00564225287727016,-0.008782480968824946,0.008459698698846774,0.0064399630014484455,0.021635761301209033,0.005644331610283881,0.01729503771542018,0.00981071638154729,0.0007820406570091532,-0.007937512233333277,0.0325932757550107,0.01516336900979387,-0.016636884897582527,0.0034851766860912736,0.002224499398755686,0.03758183610819166,-0.05995963323655862,-0.007835527144680277,0.006241132548117312,-0.0014992513082002779,-0.00132481859140543,0.02554155436938621,0.04186361912167014,-0.04191921909937957,-0.0020774126128443315,0.002207377320649906,-0.015237685991944416,0.012092066682435343,-0.013510096526056392,0.0030413298502809383
2021-01-15,-0.004879515527841161,-0.014247789748454753,-0.01027495460367056,-0.026630442762931916,0.015403700171050083,-0.010294207862201254,-0.014083130141377076,-0.02218343434571568,-0.016947765841973883,-0.012621553214830716,-0.0007486284310173064,-0.0032709323851701777,-0.03592979361369353,0.003369636598106629,-0.024599643496522106,-0.0035465955976452523,-0.007079086944245305,-0.01163544053526333,-0.013235892537168392,0.003179542397719448,-0.014476824410436295,-0.004395204354607496,-0.005970415196722034,-0.028301885525493953,-0.0009879080155373865,-0.01265534507190591,-0.02238540510675191,-0.00927895519954025,-0.010807881849815959,-0.012201872829218696,0.008374859466858675,-0.011480064441032889,-0.0004895463513631126,-0.04424399942185564,-0.009185400795250986,-0.005167864621303031,0.0019406696161876624,-0.000577992413576589,0.009085581845378332,0.00340643481801739,-0.012323623509931214,-0.016731815133738892,-0.018303681324607357,-0.006138358982185954,0.0011740810738269936,-0.02452786002917451,-0.0031180414314496696,-0.008225634410735982,-0.024905430950666774,-0.05184708313699471,-0.024424519300216496,0.002035393954245901,-0.027956284742402082,-0.019909279886550335,-0.02150554071408728,0.0006978959441683585,-0.01923594459339295
2021-01-19,0.005337662157556489,-0.0004201906369948327,0.006510645268634763,0.03127446730906125,-0.011499814492023197,-0.0002477359324440931,0.0024279521014258787,0.01291880715435978,0.004721213127369062,0.0026774707364152217,-0.008135281208031753,-0.012359085428854,0.008254135330824086,0.007111825720027998,-0.00138791755244827,-0.00553695953998834,0.008217536923883051,0.018916987572606736,-0.001395012803221518,-0.001188368163397735,-0.012036745619101619,0.0022784666968351797,-0.00026132588959915104,0.008825972056582199,0.05794863351117652,0.0038356312710792206,-0.007155607590580426,0.008276826464331144,0.00797300854371974,-0.003474266832637296,0.018010593751662363,0.008060434941875805,-0.016615222992322987,0.005357969006818397,0.005526602501249922,0.02156426329920169,-0.012294744558437487,0.0005783266820114097,-0.002441814007917542,-0.00033960634097529585,0.011910111691940894,0.015106668114444721,0.027442264513654502,-0.010204312013870953,0.009167199424656047,0.0023122561632857863,0.02276508666767496,0.026620421974479003,0.00878634297881753,0.01959445482595279,0.014048969251905019,-0.006094093778622578,-0.016488134480802774,0.0071043932674537125,-0.003296609244364701,0.0025278116481370905,0.007343014479215482
