Date,ABNB,AMZN,APTV,BBY,CCL,CMG,DASH,DECK,DHI,EBAY,EXPE,F,GM,HD,HLT,LEN,LKQ,LOW,LULU,LVS,MAR,MCD,MGM,NCLH,NKE,ORLY,PHM,RCL,ROST,SBUX,TJX,TPR,TSCO,TSLA,WSM,WYNN,YUM
2021-01-05,0.06575644668788305,0.010004358381754175,0.029959115492107502,0.005075261395041775,0.010794957299441243,0.02728330355691777,0.03764631182171896,0.037149349328010395,-0.01381066826509414,0.010291158328596728,0.04392200713656358,0.015258202543348531,0.028388382690706093,0.008070505695223718,0.0045598346928727995,-0.0075400992246174026,0.01353689114005352,0.0033670869570887607,0.028338962616394348,0.02571162022910989,0.010579477072431454,0.005993918696432621,0.02222214510952214,0.02149179261356915,0.008065565909469719,-0.0059255447111001835,-0.027007468693188375,0.025876627724950474,0.0008539966810379163,0.0032980381468274977,-0.0013470072255444832,-0.005808646525087391,0.007014153630103603,0.007317368906131216,0.011753498295942855,0.03077637796408772,9.449213720946759e-05
2021-01-06,-0.03728926949089051,-0.024896614147709384,0.03538497070470359,0.04861387110801463,-0.00970877472018683,-0.008633957987405183,-0.03060304918014778,0.06255532660624086,-0.008432653445128002,0.022871416905358988,0.045792552011397536,0.021965522439838736,0.03168497921675684,0.005713341014693674,0.026123330849199933,-0.005697837090330449,0.05427675788726294,0.013360669781089296,-0.008867667121418843,-0.015141271190342476,0.02617180863171531,-0.0022698735252191238,0.027009228127798268,0.0037128776170669564,0.007930260303322667,0.030801263318404937,-0.005356895206853007,-0.004824260606594355,0.043697263297654665,0.007250538270022533,0.04391498134976368,0.05535039767074856,0.036818718446664844,0.028390302267496503,0.026401650783010044,0.005989559533050359,0.005480580060434503
2021-01-07,0.0595363153718107,0.0075771277744003385,0.04843966701789171,0.016995532091355736,0.016666674458123643,0.01840838948864798,0.09113642072889294,0.014373972259261514,0.04312841989341276,-0.003006286255237356,-0.007879096242006556,0.024886823946409953,0.007910703933522667,-0.004895941279623117,0.022749801765386435,0.03274640794194417,0.02830208236812859,0.00392462866323906,0.01112184045401765,-0.006662060453948571,0.007419631511139002,0.0046446758527438625,-0.018601710217847733,0.013563498756303582,0.01826500154417454,0.010146674326731109,0.040146836027383115,0.02465393459079901,-0.0022078888040465428,-0.0080623774187214,0.0035893535152826672,0.016025650705444816,0.008569415900927968,0.07944656360858104,0.015340041525257586,-0.009923211047684455,-0.007611975831124829
2021-01-08,-0.00991604387938183,0.006495514374673217,0.005248580737697184,-0.0012998212186803304,-0.013018344298135753,0.025070493576322628,0.02173196290227608,-0.007669051002883953,-0.025185499151590296,0.026761977970009232,0.012158330061419642,-0.006622653908812115,-0.006001802183484117,0.010628475376031954,0.007679361888803804,-0.03038710790011756,0.00629083672394426,0.00818533296735624,-0.0049824853583512185,-0.003955326317169328,-0.005063416515258767,0.018350718050000436,0.024836710720665733,-0.009326826587976011,0.00965853455610044,0.017067441231217728,-0.022593454692992898,-0.013652480985663407,0.0031962222905694837,0.022447873506761917,0.00457787482745986,-0.018353844980104284,0.014885763787095163,0.07840299470467449,-0.006080330189051186,-0.006560338659031273,0.014677902034813783
2021-01-11,-0.010950119135103686,-0.021519462280005563,-0.0032975799367257475,0.029840935853051143,-0.01612114972035028,0.00012838603722964415,0.06989559816820234,0.03972271543267647,0.01642770629114132,-0.010095233932798209,-0.00736009863591669,0.03333326117797619,0.04528540166701722,0.00795285483450714,-0.008584372029559528,0.03392843849384164,-0.011200782603671411,0.007694784787770859,-0.010397821599675283,-0.02607044931304303,-0.007942130053660623,-0.0075970716240766345,-0.018176098539054553,-0.011870688166381371,0.0047832377756880096,0.012366057919071638,0.013243275983193525,-0.011648595369011194,-0.012580517606121111,-0.010125948724379996,-0.02634569438524137,0.009640772346835247,0.0012725206915427112,-0.07821411721500826,0.03049413318261207,-0.009171751265273365,0.004853148016207953
2021-01-12,0.08553296260922094,0.002125797051401035,0.04142538207184865,0.03547583650761155,-0.0004965357092798772,-0.0006986893862650501,0.14964075145607225,0.017435471909151845,0.005436468483268397,0.039124722896327624,-0.014059814465366194,0.0516131735268508,0.062430748013685644,0.01880326879540517,-0.0075101825522034815,0.009356838341727292,0.048999106149879124,0.01605300830201073,-0.013078612338751405,0.003722715719098657,-0.009871006574460828,-0.012276661943010692,-0.01623894988797636,0.01574155251545628,-0.013601016855967707,0.02391342861285528,0.013783322848516022,0.004853023874255236,0.0023991499056217336,-0.017016894528380178,0.00043857717368944726,0.02256941819341929,0.015050179609160441,0.047152947996006445,0.06359044773595701,0.018235602401991846,0.0
2021-01-13,0.057151755391747106,0.014438406874172749,-0.03329140844009304,-0.012989371927852433,-0.0014902523868626227,-0.004737345278143956,0.03130368422771834,-0.02489329009199448,0.004237893874428966,-0.005888807558995457,-0.0024122224509114387,0.0,0.019029636612081235,-0.008251065820102155,-0.0040949700192765,-0.0032640712614638856,-0.01155225164649143,0.004970854194546792,-0.013419937034248486,-0.023313421432287984,-0.006907845076626451,0.002315550734657501,-0.008253660690567322,0.0036704792376704987,-0.013857125218404431,-0.02541389828734808,-0.0023441219026014704,-0.0030357518756517488,-0.016507096161711976,0.0006807200435221539,-0.00394756630609272,-0.037068640724648994,0.009423281968949038,0.005850950889994211,0.014207424479719899,-0.019090976879996502,-0.004829708724890747
2021-01-14,0.061827131991348594,-0.012135545173177387,-0.012597537783420099,0.006182652401509836,0.04079600394337213,0.012043026777739607,0.04666669440991944,-0.0014799623248957783,0.004511129580452744,-0.007897831292603796,0.02531825585834735,0.03987706545831249,0.05745956683925857,-0.020835725790171122,0.0021452940016772892,-0.017422226384311346,-0.007367697496559078,0.0032974456764689464,-0.01252343806060252,0.006871774509680684,0.01912883720624836,-0.01692666445426272,0.00798937266229327,0.07354731495541089,-0.01216470120860036,-0.02342535586644534,-0.0032898204169891088,0.04968861807933167,-0.017539358128452753,-0.010399458649222204,-0.0016142642323402345,0.0008816425634237124,0.021282086358515917,-0.011013523157297866,0.04335843059329236,0.010194658092564923,0.0058796597489541025
2021-01-15,-0.06221604281185078,-0.007424600125642833,-0.010192769437392779,0.0007023252678821645,-0.006214109000597601,-0.004292412567695525,-0.09694079841810455,0.006607791749610348,0.00478045064589816,0.0027139464037386762,-0.024138159137150894,-0.03343149593200723,-0.030273708966692237,0.027018116599209385,-0.033003338080494826,0.021063967914355164,-0.031226215364295484,0.005575471616602101,-0.009288847336375361,-0.040229863201847293,-0.01652030898451029,0.006762812945604546,-0.01585203398435664,-0.03936415263149495,-0.004104641215556426,-0.010201443326956605,0.0066009804214097745,-0.03850221725404446,-0.0008544101386419589,0.005008911869684551,0.006468523918970792,-0.012918437480484934,0.006648030872094424,-0.02229585445953386,-0.0021577845403979445,-0.025412817227245643,-0.01076276744622795
2021-01-19,0.02611211707557337,0.005318518294228358,-0.001260894401269752,-0.020877254815600654,0.003848000008807473,0.01688790666536777,0.06198240171961622,-0.008895710410269264,0.02811422565274979,0.028148528495172354,0.015139675792667173,0.019328699256594417,0.09745836168220068,-0.008708555328532097,-0.004427597539328865,0.021543379058053258,-0.018493547539303656,0.00011706979097536596,-0.006531204644412147,0.018899779345827428,0.00047310141153045215,-0.003906591214582145,0.0244966163132474,-0.003152085356634804,-0.010304013279905377,-0.00589259513150997,0.030679175449905616,0.007679779165093548,-0.0255620814343136,0.00205210578028292,-0.018696912139899102,-0.008328092802326825,-0.0001906249581098418,0.022259629183487784,0.0010412994330726288,0.008848763702313134,0.0072221654950319625
