Date,Equity_LSTM,Equity_Hybrid,Positions_LSTM,Positions_Hybrid
2024-02-15,923.1538315609539,923.1538315609539,4,4
2024-02-15,923.1538315609539,923.1538315609539,4,4
2024-02-15,923.1538315609539,923.1538315609539,4,4
2024-02-16,923.1538315609539,923.1538315609539,4,4
2024-02-16,923.1538315609539,923.1538315609539,4,4
2024-02-16,920.949037040406,920.949037040406,5,5
2024-02-16,920.949037040406,920.949037040406,5,5
2024-02-16,920.949037040406,920.949037040406,5,5
2024-02-20,858.799037040406,858.799037040406,4,4
2024-02-20,856.5942425198581,856.5942425198581,5,5
2024-02-20,856.5942425198581,856.5942425198581,5,5
2024-02-20,856.5942425198581,856.5942425198581,5,5
2024-02-20,856.5942425198581,856.5942425198581,5,5
2024-02-21,856.5942425198581,856.5942425198581,5,5
2024-02-21,856.5942425198581,856.5942425198581,5,5
2024-02-21,856.5942425198581,856.5942425198581,5,5
2024-02-21,856.5942425198581,856.5942425198581,5,5
2024-02-21,856.5942425198581,856.5942425198581,5,5
2024-02-22,856.5942425198581,856.5942425198581,5,5
2024-02-22,856.5942425198581,856.5942425198581,5,5
2024-02-22,856.5942425198581,856.5942425198581,5,5
2024-02-22,856.5942425198581,856.5942425198581,5,5
2024-02-22,856.5942425198581,856.5942425198581,5,5
2024-02-23,856.5942425198581,856.5942425198581,5,5
2024-02-23,856.5942425198581,856.5942425198581,5,5
2024-02-23,856.5942425198581,856.5942425198581,5,5
2024-02-23,856.5942425198581,856.5942425198581,5,5
2024-02-23,856.5942425198581,856.5942425198581,5,5
2024-02-26,856.5942425198581,856.5942425198581,5,5
2024-02-26,856.5942425198581,856.5942425198581,5,5
2024-02-26,856.5942425198581,856.5942425198581,5,5
2024-02-26,856.5942425198581,856.5942425198581,5,5
2024-02-26,856.5942425198581,856.5942425198581,5,5
2024-02-27,856.5942425198581,856.5942425198581,5,5
2024-02-27,856.5942425198581,856.5942425198581,5,5
2024-02-27,856.5942425198581,856.5942425198581,5,5
2024-02-27,856.5942425198581,856.5942425198581,5,5
2024-02-27,856.5942425198581,856.5942425198581,5,5
2024-02-28,857.3721623344717,857.3721623344717,4,4
2024-02-28,857.3721623344717,857.3721623344717,4,4
2024-02-28,857.3721623344717,857.3721623344717,4,4
2024-02-28,857.3721623344717,857.3721623344717,4,4
2024-02-28,857.3721623344717,857.3721623344717,4,4
2024-02-29,842.0711284669372,842.0711284669372,3,3
2024-02-29,839.8663339463893,839.8663339463893,4,4
2024-02-29,839.8663339463893,839.8663339463893,4,4
2024-02-29,837.7163339463893,837.7163339463893,5,5
2024-02-29,837.7163339463893,837.7163339463893,5,5
2024-03-01,830.6571584794211,830.6571584794211,5,5
2024-03-01,830.6571584794211,830.6571584794211,5,5
2024-03-01,830.6571584794211,830.6571584794211,5,5
2024-03-01,830.6571584794211,830.6571584794211,5,5
2024-03-01,830.6571584794211,830.6571584794211,5,5
2024-03-04,830.6571584794211,830.6571584794211,5,5
2024-03-04,830.6571584794211,830.6571584794211,5,5
2024-03-04,830.6571584794211,830.6571584794211,5,5
2024-03-04,830.6571584794211,830.6571584794211,5,5
2024-03-04,830.6571584794211,830.6571584794211,5,5
2024-03-05,856.5475344423005,856.5475344423005,3,3
2024-03-05,854.3427399217526,854.3427399217526,4,4
2024-03-05,852.1379454012047,852.1379454012047,5,5
2024-03-05,852.1379454012047,852.1379454012047,5,5
2024-03-05,852.1379454012047,852.1379454012047,5,5
2024-03-06,852.1379454012047,852.1379454012047,5,5
2024-03-06,852.1379454012047,852.1379454012047,5,5
2024-03-06,852.1379454012047,852.1379454012047,5,5
2024-03-06,852.1379454012047,852.1379454012047,5,5
2024-03-06,852.1379454012047,852.1379454012047,5,5
2024-03-07,852.1379454012047,852.1379454012047,5,5
2024-03-07,852.1379454012047,852.1379454012047,5,5
2024-03-07,852.1379454012047,852.1379454012047,5,5
2024-03-07,852.1379454012047,852.1379454012047,5,5
2024-03-07,852.1379454012047,852.1379454012047,5,5
2024-03-08,852.1379454012047,852.1379454012047,5,5
2024-03-08,852.1379454012047,852.1379454012047,5,5
2024-03-08,852.1379454012047,852.1379454012047,5,5
2024-03-08,852.1379454012047,852.1379454012047,5,5
2024-03-08,852.1379454012047,852.1379454012047,5,5
2024-03-11,852.1379454012047,852.1379454012047,5,5
2024-03-11,852.1379454012047,852.1379454012047,5,5
2024-03-11,852.1379454012047,852.1379454012047,5,5
2024-03-11,852.1379454012047,852.1379454012047,5,5
2024-03-11,852.1379454012047,852.1379454012047,5,5
2024-03-12,852.1379454012047,852.1379454012047,5,5
2024-03-12,852.1379454012047,852.1379454012047,5,5
2024-03-12,852.1379454012047,852.1379454012047,5,5
2024-03-12,852.1379454012047,852.1379454012047,5,5
2024-03-12,852.1379454012047,852.1379454012047,5,5
2024-03-13,852.1379454012047,852.1379454012047,5,5
2024-03-13,852.1379454012047,852.1379454012047,5,5
2024-03-13,852.1379454012047,852.1379454012047,5,5
2024-03-13,852.1379454012047,852.1379454012047,5,5
2024-03-13,852.1379454012047,852.1379454012047,5,5
2024-03-14,843.2164864658231,843.2164864658231,3,3
2024-03-14,843.2164864658231,843.2164864658231,3,3
2024-03-14,843.2164864658231,843.2164864658231,3,3
2024-03-14,843.2164864658231,843.2164864658231,3,3
2024-03-14,841.0116919452752,841.0116919452752,4,4
2024-03-15,858.8692920687931,858.8692920687931,3,3
2024-03-15,856.7192920687932,856.7192920687932,4,4
2024-03-15,856.7192920687932,856.7192920687932,4,4
2024-03-15,856.7192920687932,856.7192920687932,4,4
2024-03-15,856.7192920687932,856.7192920687932,4,4
2024-03-18,856.7192920687932,856.7192920687932,4,4
2024-03-18,856.7192920687932,856.7192920687932,4,4
2024-03-18,856.7192920687932,856.7192920687932,4,4
2024-03-18,856.7192920687932,856.7192920687932,4,4
2024-03-18,856.7192920687932,856.7192920687932,4,4
2024-03-19,871.7467843663346,871.7467843663346,2,2
2024-03-19,871.7467843663346,871.7467843663346,2,2
2024-03-19,871.7467843663346,871.7467843663346,2,2
2024-03-19,871.7467843663346,871.7467843663346,2,2
2024-03-19,871.7467843663346,871.7467843663346,2,2
2024-03-20,871.7467843663346,871.7467843663346,2,2
2024-03-20,871.7467843663346,871.7467843663346,2,2
2024-03-20,871.7467843663346,871.7467843663346,2,2
2024-03-20,871.7467843663346,871.7467843663346,2,2
2024-03-20,871.7467843663346,871.7467843663346,2,2
2024-03-21,871.7467843663346,871.7467843663346,2,2
2024-03-21,871.7467843663346,871.7467843663346,2,2
2024-03-21,871.7467843663346,871.7467843663346,2,2
2024-03-21,869.5419898457867,869.5419898457867,3,3
2024-03-21,869.5419898457867,869.5419898457867,3,3
2024-03-22,869.5419898457867,869.5419898457867,3,3
2024-03-22,869.5419898457867,869.5419898457867,3,3
2024-03-22,869.5419898457867,869.5419898457867,3,3
2024-03-22,869.5419898457867,869.5419898457867,3,3
2024-03-22,869.5419898457867,869.5419898457867,3,3
2024-03-25,869.5419898457867,869.5419898457867,3,3
2024-03-25,869.5419898457867,869.5419898457867,3,3
2024-03-25,869.5419898457867,869.5419898457867,3,3
2024-03-25,869.5419898457867,869.5419898457867,3,3
2024-03-25,869.5419898457867,869.5419898457867,3,3
2024-03-26,869.5419898457867,869.5419898457867,3,3
2024-03-26,869.5419898457867,869.5419898457867,3,3
2024-03-26,869.5419898457867,869.5419898457867,3,3
2024-03-26,869.5419898457867,869.5419898457867,3,3
2024-03-26,867.3371953252388,867.3371953252388,4,4
2024-03-27,867.3371953252388,867.3371953252388,4,4
2024-03-27,867.3371953252388,867.3371953252388,4,4
2024-03-27,867.3371953252388,867.3371953252388,4,4
2024-03-27,867.3371953252388,867.3371953252388,4,4
2024-03-27,865.1324008046909,865.1324008046909,5,5
2024-03-28,885.2596322933932,885.2596322933932,4,4
2024-03-28,885.2596322933932,885.2596322933932,4,4
2024-03-28,883.1096322933932,883.1096322933932,5,5
2024-03-28,883.1096322933932,883.1096322933932,5,5
2024-03-28,883.1096322933932,883.1096322933932,5,5
2024-04-01,897.395118823538,897.395118823538,4,4
2024-04-01,897.395118823538,897.395118823538,4,4
2024-04-01,897.395118823538,897.395118823538,4,4
2024-04-01,895.2451188235381,895.2451188235381,5,5
2024-04-01,895.2451188235381,895.2451188235381,5,5
2024-04-02,895.2451188235381,895.2451188235381,5,5
2024-04-02,895.2451188235381,895.2451188235381,5,5
2024-04-02,895.2451188235381,895.2451188235381,5,5
2024-04-02,895.2451188235381,895.2451188235381,5,5
2024-04-02,895.2451188235381,895.2451188235381,5,5
2024-04-03,895.2451188235381,895.2451188235381,5,5
2024-04-03,895.2451188235381,895.2451188235381,5,5
2024-04-03,895.2451188235381,895.2451188235381,5,5
2024-04-03,895.2451188235381,895.2451188235381,5,5
2024-04-03,895.2451188235381,895.2451188235381,5,5
2024-04-04,877.5304179752619,877.5304179752619,4,4
2024-04-04,875.3804179752619,875.3804179752619,5,5
2024-04-04,875.3804179752619,875.3804179752619,5,5
2024-04-04,875.3804179752619,875.3804179752619,5,5
2024-04-04,875.3804179752619,875.3804179752619,5,5
2024-04-05,875.3804179752619,875.3804179752619,5,5
2024-04-05,875.3804179752619,875.3804179752619,5,5
2024-04-05,875.3804179752619,875.3804179752619,5,5
2024-04-05,875.3804179752619,875.3804179752619,5,5
2024-04-05,875.3804179752619,875.3804179752619,5,5
2024-04-08,875.3804179752619,875.3804179752619,5,5
2024-04-08,875.3804179752619,875.3804179752619,5,5
2024-04-08,875.3804179752619,875.3804179752619,5,5
2024-04-08,875.3804179752619,875.3804179752619,5,5
2024-04-08,875.3804179752619,875.3804179752619,5,5
2024-04-09,873.2428785290906,873.2428785290906,4,4
2024-04-09,873.2428785290906,873.2428785290906,4,4
2024-04-09,873.2428785290906,873.2428785290906,4,4
2024-04-09,873.2428785290906,873.2428785290906,4,4
2024-04-09,873.2428785290906,873.2428785290906,4,4
2024-04-10,877.776011903421,877.776011903421,3,3
2024-04-10,877.776011903421,877.776011903421,3,3
2024-04-10,877.776011903421,877.776011903421,3,3
2024-04-10,877.776011903421,877.776011903421,3,3
2024-04-10,877.776011903421,877.776011903421,3,3
2024-04-11,895.1525965092095,895.1525965092095,2,2
2024-04-11,893.0025965092095,893.0025965092095,3,3
2024-04-11,893.0025965092095,893.0025965092095,3,3
2024-04-11,890.8525965092095,893.0025965092095,4,3
2024-04-11,890.8525965092095,893.0025965092095,4,3
2024-04-12,888.7025965092096,890.8525965092095,5,4
2024-04-12,888.7025965092096,888.6478019886616,5,5
2024-04-12,888.7025965092096,888.6478019886616,5,5
2024-04-12,888.7025965092096,888.6478019886616,5,5
2024-04-12,888.7025965092096,888.6478019886616,5,5
2024-04-15,878.050860993048,877.9960664725,4,4
2024-04-15,875.900860993048,875.8460664725001,5,5
2024-04-15,875.900860993048,875.8460664725001,5,5
2024-04-15,875.900860993048,875.8460664725001,5,5
2024-04-15,875.900860993048,875.8460664725001,5,5
2024-04-16,875.900860993048,875.8460664725001,5,5
2024-04-16,875.900860993048,875.8460664725001,5,5
2024-04-16,875.900860993048,875.8460664725001,5,5
2024-04-16,875.900860993048,875.8460664725001,5,5
2024-04-16,875.900860993048,875.8460664725001,5,5
2024-04-17,875.900860993048,875.8460664725001,5,5
2024-04-17,875.900860993048,875.8460664725001,5,5
2024-04-17,875.900860993048,875.8460664725001,5,5
2024-04-17,875.900860993048,875.8460664725001,5,5
2024-04-17,875.900860993048,875.8460664725001,5,5
2024-04-18,905.900860993048,905.8460664725001,4,4
2024-04-18,903.750860993048,903.6960664725001,5,5
2024-04-18,903.750860993048,903.6960664725001,5,5
2024-04-18,903.750860993048,903.6960664725001,5,5
2024-04-18,903.750860993048,903.6960664725001,5,5
2024-04-19,903.750860993048,903.6960664725001,5,5
2024-04-19,903.750860993048,903.6960664725001,5,5
2024-04-19,903.750860993048,903.6960664725001,5,5
2024-04-19,903.750860993048,903.6960664725001,5,5
2024-04-19,903.750860993048,903.6960664725001,5,5
2024-04-22,903.750860993048,903.6960664725001,5,5
2024-04-22,903.750860993048,903.6960664725001,5,5
2024-04-22,903.750860993048,903.6960664725001,5,5
2024-04-22,903.750860993048,903.6960664725001,5,5
2024-04-22,903.750860993048,903.6960664725001,5,5
2024-04-23,903.750860993048,903.6960664725001,5,5
2024-04-23,903.750860993048,903.6960664725001,5,5
2024-04-23,903.750860993048,903.6960664725001,5,5
2024-04-23,903.750860993048,903.6960664725001,5,5
2024-04-23,903.750860993048,903.6960664725001,5,5
2024-04-24,903.750860993048,903.6960664725001,5,5
2024-04-24,903.750860993048,903.6960664725001,5,5
2024-04-24,903.750860993048,903.6960664725001,5,5
2024-04-24,903.750860993048,903.6960664725001,5,5
2024-04-24,903.750860993048,903.6960664725001,5,5
2024-04-25,934.1586002460489,910.8656131960568,3,4
2024-04-25,934.1586002460489,910.8656131960568,3,4
2024-04-25,934.1586002460489,910.8656131960568,3,4
2024-04-25,934.1586002460489,910.8656131960568,3,4
2024-04-25,934.1586002460489,910.8656131960568,3,4
2024-04-26,936.8488982502657,908.3638061135399,2,2
2024-04-26,936.8488982502657,908.3638061135399,2,2
2024-04-26,936.8488982502657,908.3638061135399,2,2
2024-04-26,936.8488982502657,908.3638061135399,2,2
2024-04-26,936.8488982502657,908.3638061135399,2,2
2024-04-29,961.4625549168062,932.9774627800804,1,1
2024-04-29,961.4625549168062,932.9774627800804,1,1
2024-04-29,961.4625549168062,932.9774627800804,1,1
2024-04-29,961.4625549168062,932.9774627800804,1,1
2024-04-29,961.4625549168062,932.9774627800804,1,1
2024-04-30,961.4625549168062,932.9774627800804,1,1
2024-04-30,961.4625549168062,932.9774627800804,1,1
2024-04-30,961.4625549168062,932.9774627800804,1,1
2024-04-30,961.4625549168062,932.9774627800804,1,1
2024-04-30,961.4625549168062,932.9774627800804,1,1
2024-05-01,961.4625549168062,932.9774627800804,1,1
2024-05-01,961.4625549168062,932.9774627800804,1,1
2024-05-01,961.4625549168062,932.9774627800804,1,1
2024-05-01,961.4625549168062,932.9774627800804,1,1
2024-05-01,959.2577603962583,930.7726682595325,2,2
2024-05-02,989.2577603962583,960.7726682595325,1,1
2024-05-02,989.2577603962583,960.7726682595325,1,1
2024-05-02,989.2577603962583,960.7726682595325,1,1
2024-05-02,989.2577603962583,960.7726682595325,1,1
2024-05-02,989.2577603962583,960.7726682595325,1,1
2024-05-03,989.2577603962583,960.7726682595325,1,1
2024-05-03,989.2577603962583,960.7726682595325,1,1
2024-05-03,987.0529658757104,958.5678737389845,2,2
2024-05-03,984.8481713551624,956.3630792184366,3,3
2024-05-03,984.8481713551624,956.3630792184366,3,3
2024-05-06,984.8481713551624,956.3630792184366,3,3
2024-05-06,982.6433768346145,954.1582846978887,4,4
2024-05-06,982.6433768346145,954.1582846978887,4,4
2024-05-06,982.6433768346145,954.1582846978887,4,4
2024-05-06,980.4385823140666,951.9534901773408,5,5
2024-05-07,980.4385823140666,951.9534901773408,5,5
2024-05-07,980.4385823140666,951.9534901773408,5,5
2024-05-07,980.4385823140666,951.9534901773408,5,5
2024-05-07,980.4385823140666,951.9534901773408,5,5
2024-05-07,980.4385823140666,951.9534901773408,5,5
2024-05-08,980.4385823140666,951.9534901773408,5,5
2024-05-08,980.4385823140666,951.9534901773408,5,5
2024-05-08,980.4385823140666,951.9534901773408,5,5
2024-05-08,980.4385823140666,951.9534901773408,5,5
2024-05-08,980.4385823140666,951.9534901773408,5,5
2024-05-09,980.4385823140666,951.9534901773408,5,5
2024-05-09,980.4385823140666,951.9534901773408,5,5
2024-05-09,980.4385823140666,951.9534901773408,5,5
2024-05-09,980.4385823140666,951.9534901773408,5,5
2024-05-09,980.4385823140666,951.9534901773408,5,5
2024-05-10,980.4385823140666,951.9534901773408,5,5
2024-05-10,980.4385823140666,951.9534901773408,5,5
2024-05-10,980.4385823140666,951.9534901773408,5,5
2024-05-10,980.4385823140666,951.9534901773408,5,5
2024-05-10,980.4385823140666,951.9534901773408,5,5
2024-05-13,980.4385823140666,951.9534901773408,5,5
2024-05-13,980.4385823140666,951.9534901773408,5,5
2024-05-13,980.4385823140666,951.9534901773408,5,5
2024-05-13,980.4385823140666,951.9534901773408,5,5
2024-05-13,980.4385823140666,951.9534901773408,5,5
2024-05-14,980.4385823140666,951.9534901773408,5,5
2024-05-14,980.4385823140666,951.9534901773408,5,5
2024-05-14,980.4385823140666,951.9534901773408,5,5
2024-05-14,980.4385823140666,951.9534901773408,5,5
2024-05-14,980.4385823140666,951.9534901773408,5,5
2024-05-15,952.559611786388,924.0745196496622,4,4
2024-05-15,952.559611786388,924.0745196496622,4,4
2024-05-15,952.559611786388,924.0745196496622,4,4
2024-05-15,952.559611786388,924.0745196496622,4,4
2024-05-15,952.559611786388,924.0745196496622,4,4
2024-05-16,952.559611786388,924.0745196496622,4,4
2024-05-16,952.559611786388,924.0745196496622,4,4
2024-05-16,952.559611786388,924.0745196496622,4,4
2024-05-16,952.559611786388,924.0745196496622,4,4
2024-05-16,952.559611786388,924.0745196496622,4,4
2024-05-17,978.1106795374953,949.6255874007695,2,2
2024-05-17,975.9606795374954,947.4755874007695,3,3
2024-05-17,973.8106795374954,945.3255874007696,4,4
2024-05-17,973.8106795374954,945.3255874007696,4,4
2024-05-17,973.8106795374954,945.3255874007696,4,4
2024-05-20,1033.8106795374954,1005.3255874007696,2,2
2024-05-20,1033.8106795374954,1005.3255874007696,2,2
2024-05-20,1031.6058850169475,1003.1207928802216,3,3
2024-05-20,1031.6058850169475,1003.1207928802216,3,3
2024-05-20,1031.6058850169475,1003.1207928802216,3,3
2024-05-21,1031.6058850169475,1003.1207928802216,3,3
2024-05-21,1031.6058850169475,1003.1207928802216,3,3
2024-05-21,1031.6058850169475,1003.1207928802216,3,3
2024-05-21,1031.6058850169475,1003.1207928802216,3,3
2024-05-21,1029.4010904963995,1000.9159983596737,4,4
2024-05-22,1029.4010904963995,1000.9159983596737,4,4
2024-05-22,1029.4010904963995,1000.9159983596737,4,4
2024-05-22,1027.1962959758516,998.7112038391258,5,5
2024-05-22,1027.1962959758516,998.7112038391258,5,5
2024-05-22,1027.1962959758516,998.7112038391258,5,5
2024-05-23,1027.1962959758516,998.7112038391258,5,5
2024-05-23,1027.1962959758516,998.7112038391258,5,5
2024-05-23,1027.1962959758516,998.7112038391258,5,5
2024-05-23,1027.1962959758516,998.7112038391258,5,5
2024-05-23,1027.1962959758516,998.7112038391258,5,5
2024-05-24,1027.1962959758516,998.7112038391258,5,5
2024-05-24,1027.1962959758516,998.7112038391258,5,5
2024-05-24,1027.1962959758516,998.7112038391258,5,5
2024-05-24,1027.1962959758516,998.7112038391258,5,5
2024-05-24,1027.1962959758516,998.7112038391258,5,5
2024-05-28,1027.1962959758516,998.7112038391258,5,5
2024-05-28,1027.1962959758516,998.7112038391258,5,5
2024-05-28,1027.1962959758516,998.7112038391258,5,5
2024-05-28,1027.1962959758516,998.7112038391258,5,5
2024-05-28,1027.1962959758516,998.7112038391258,5,5
2024-05-29,1027.1962959758516,998.7112038391258,5,5
2024-05-29,1027.1962959758516,998.7112038391258,5,5
2024-05-29,1027.1962959758516,998.7112038391258,5,5
2024-05-29,1027.1962959758516,998.7112038391258,5,5
2024-05-29,1027.1962959758516,998.7112038391258,5,5
2024-05-30,1027.1962959758516,998.7112038391258,5,5
2024-05-30,1027.1962959758516,998.7112038391258,5,5
2024-05-30,1027.1962959758516,998.7112038391258,5,5
2024-05-30,1027.1962959758516,998.7112038391258,5,5
2024-05-30,1027.1962959758516,998.7112038391258,5,5
2024-05-31,1040.350789243898,1011.8656971071721,3,3
2024-05-31,1040.350789243898,1011.8656971071721,3,3
2024-05-31,1038.2007892438978,1009.7156971071721,4,4
2024-05-31,1038.2007892438978,1009.7156971071721,4,4
2024-05-31,1038.2007892438978,1009.7156971071721,4,4
2024-06-03,1037.5502272834754,1009.0651351467496,3,3
2024-06-03,1037.5502272834754,1009.0651351467496,3,3
2024-06-03,1037.5502272834754,1009.0651351467496,3,3
2024-06-03,1035.4002272834753,1006.9151351467497,4,4
2024-06-03,1035.4002272834753,1006.9151351467497,4,4
2024-06-04,1040.1633763201942,1011.6782841834686,3,3
2024-06-04,1038.013376320194,1009.5282841834686,4,4
2024-06-04,1038.013376320194,1009.5282841834686,4,4
2024-06-04,1038.013376320194,1009.5282841834686,4,4
2024-06-04,1038.013376320194,1009.5282841834686,4,4
2024-06-05,1042.5297549896266,1014.0446628529011,3,3
2024-06-05,1040.3797549896265,1011.8946628529011,4,4
2024-06-05,1040.3797549896265,1011.8946628529011,4,4
2024-06-05,1040.3797549896265,1011.8946628529011,4,4
2024-06-05,1040.3797549896265,1011.8946628529011,4,4
2024-06-06,1038.2297549896264,1009.7446628529011,5,5
2024-06-06,1038.2297549896264,1009.7446628529011,5,5
2024-06-06,1038.2297549896264,1009.7446628529011,5,5
2024-06-06,1038.2297549896264,1009.7446628529011,5,5
2024-06-06,1038.2297549896264,1009.7446628529011,5,5
2024-06-07,1038.2297549896264,1009.7446628529011,5,5
2024-06-07,1038.2297549896264,1009.7446628529011,5,5
2024-06-07,1038.2297549896264,1009.7446628529011,5,5
2024-06-07,1038.2297549896264,1009.7446628529011,5,5
2024-06-07,1038.2297549896264,1009.7446628529011,5,5
2024-06-10,1038.2297549896264,1009.7446628529011,5,5
2024-06-10,1038.2297549896264,1009.7446628529011,5,5
2024-06-10,1038.2297549896264,1009.7446628529011,5,5
2024-06-10,1038.2297549896264,1009.7446628529011,5,5
2024-06-10,1038.2297549896264,1009.7446628529011,5,5
2024-06-11,1038.2297549896264,1009.7446628529011,5,5
2024-06-11,1038.2297549896264,1009.7446628529011,5,5
2024-06-11,1038.2297549896264,1009.7446628529011,5,5
2024-06-11,1038.2297549896264,1009.7446628529011,5,5
2024-06-11,1038.2297549896264,1009.7446628529011,5,5
2024-06-12,1038.2297549896264,1009.7446628529011,5,5
2024-06-12,1038.2297549896264,1009.7446628529011,5,5
2024-06-12,1038.2297549896264,1009.7446628529011,5,5
2024-06-12,1038.2297549896264,1009.7446628529011,5,5
2024-06-12,1038.2297549896264,1009.7446628529011,5,5
2024-06-13,1038.2297549896264,1009.7446628529011,5,5
2024-06-13,1038.2297549896264,1009.7446628529011,5,5
2024-06-13,1038.2297549896264,1009.7446628529011,5,5
2024-06-13,1038.2297549896264,1009.7446628529011,5,5
2024-06-13,1038.2297549896264,1009.7446628529011,5,5
2024-06-14,1008.2297549896264,979.7446628529011,4,4
2024-06-14,1006.0797549896264,977.5946628529011,5,5
2024-06-14,1006.0797549896264,977.5946628529011,5,5
2024-06-14,1006.0797549896264,977.5946628529011,5,5
2024-06-14,1006.0797549896264,977.5946628529011,5,5
2024-06-17,976.0797549896264,947.5946628529011,4,4
2024-06-17,976.0797549896264,947.5946628529011,4,4
2024-06-17,976.0797549896264,947.5946628529011,4,4
2024-06-17,976.0797549896264,947.5946628529011,4,4
2024-06-17,976.0797549896264,947.5946628529011,4,4
2024-06-18,946.0797549896264,917.5946628529011,3,3
2024-06-18,946.0797549896264,917.5946628529011,3,3
2024-06-18,946.0797549896264,917.5946628529011,3,3
2024-06-18,946.0797549896264,917.5946628529011,3,3
2024-06-18,946.0797549896264,917.5946628529011,3,3
2024-06-20,946.0797549896264,917.5946628529011,1,1
2024-06-20,946.0797549896264,917.5946628529011,1,1
2024-06-20,946.0797549896264,917.5946628529011,1,1
2024-06-20,946.0797549896264,917.5946628529011,1,1
2024-06-20,946.0797549896264,917.5946628529011,1,1
2024-06-21,946.0797549896264,917.5946628529011,1,1
2024-06-21,946.0797549896264,917.5946628529011,1,1
2024-06-21,946.0797549896264,917.5946628529011,1,1
2024-06-21,946.0797549896264,917.5946628529011,1,1
2024-06-21,946.0797549896264,917.5946628529011,1,1
2024-06-24,946.0797549896264,917.5946628529011,1,1
2024-06-24,946.0797549896264,917.5946628529011,1,1
2024-06-24,946.0797549896264,917.5946628529011,1,1
2024-06-24,946.0797549896264,917.5946628529011,1,1
2024-06-24,946.0797549896264,917.5946628529011,1,1
2024-06-25,946.0797549896264,917.5946628529011,1,1
2024-06-25,946.0797549896264,917.5946628529011,1,1
2024-06-25,946.0797549896264,917.5946628529011,1,1
2024-06-25,946.0797549896264,917.5946628529011,1,1
2024-06-25,946.0797549896264,917.5946628529011,1,1
2024-06-26,946.0797549896264,917.5946628529011,1,1
2024-06-26,946.0797549896264,917.5946628529011,1,1
2024-06-26,946.0797549896264,917.5946628529011,1,1
2024-06-26,946.0797549896264,917.5946628529011,1,1
2024-06-26,946.0797549896264,917.5946628529011,1,1
2024-06-27,946.0797549896264,917.5946628529011,1,1
2024-06-27,946.0797549896264,917.5946628529011,1,1
2024-06-27,946.0797549896264,917.5946628529011,1,1
2024-06-27,946.0797549896264,917.5946628529011,1,1
2024-06-27,946.0797549896264,917.5946628529011,1,1
2024-06-28,954.0918422548638,925.6067501181385,0,0
2024-06-28,954.0918422548638,925.6067501181385,0,0
2024-06-28,954.0918422548638,925.6067501181385,0,0
2024-06-28,954.0918422548638,925.6067501181385,0,0
2024-06-28,954.0918422548638,925.6067501181385,0,0
2024-07-01,954.0918422548638,925.6067501181385,0,0
2024-07-01,954.0918422548638,925.6067501181385,0,0
2024-07-01,954.0918422548638,925.6067501181385,0,0
2024-07-01,954.0918422548638,925.6067501181385,0,0
2024-07-01,954.0918422548638,925.6067501181385,0,0
2024-07-02,954.0918422548638,925.6067501181385,0,0
2024-07-02,954.0918422548638,925.6067501181385,0,0
2024-07-02,954.0918422548638,925.6067501181385,0,0
2024-07-02,954.0918422548638,925.6067501181385,0,0
2024-07-02,954.0918422548638,925.6067501181385,0,0
2024-07-03,954.0918422548638,925.6067501181385,0,0
2024-07-03,954.0918422548638,925.6067501181385,0,0
2024-07-03,954.0918422548638,925.6067501181385,0,0
2024-07-03,954.0918422548638,925.6067501181385,0,0
2024-07-03,954.0918422548638,925.6067501181385,0,0
2024-07-05,951.9418422548638,925.6067501181385,1,0
2024-07-05,951.9418422548638,925.6067501181385,1,0
2024-07-05,951.9418422548638,925.6067501181385,1,0
2024-07-05,951.9418422548638,925.6067501181385,1,0
2024-07-05,951.9418422548638,925.6067501181385,1,0
2024-07-08,949.7918422548638,923.4567501181385,2,1
2024-07-08,949.7918422548638,923.4567501181385,2,1
2024-07-08,947.6418422548638,921.3067501181386,3,2
2024-07-08,947.6418422548638,921.3067501181386,3,2
2024-07-08,947.6418422548638,921.3067501181386,3,2
2024-07-09,947.6418422548638,921.3067501181386,3,2
2024-07-09,947.6418422548638,921.3067501181386,3,2
2024-07-09,947.6418422548638,921.3067501181386,3,2
2024-07-09,945.4918422548639,919.1567501181386,4,3
2024-07-09,943.3418422548639,917.0067501181386,5,4
2024-07-10,943.3418422548639,917.0067501181386,5,4
2024-07-10,943.3418422548639,917.0067501181386,5,4
2024-07-10,943.3418422548639,914.8567501181386,5,5
2024-07-10,943.3418422548639,914.8567501181386,5,5
2024-07-10,943.3418422548639,914.8567501181386,5,5
2024-07-11,943.3418422548639,914.8567501181386,5,5
2024-07-11,943.3418422548639,914.8567501181386,5,5
2024-07-11,943.3418422548639,914.8567501181386,5,5
2024-07-11,943.3418422548639,914.8567501181386,5,5
2024-07-11,943.3418422548639,914.8567501181386,5,5
2024-07-12,943.3418422548639,914.8567501181386,5,5
2024-07-12,943.3418422548639,914.8567501181386,5,5
2024-07-12,943.3418422548639,914.8567501181386,5,5
2024-07-12,943.3418422548639,914.8567501181386,5,5
2024-07-12,943.3418422548639,914.8567501181386,5,5
2024-07-15,943.3418422548639,914.8567501181386,5,5
2024-07-15,943.3418422548639,914.8567501181386,5,5
2024-07-15,943.3418422548639,914.8567501181386,5,5
2024-07-15,943.3418422548639,914.8567501181386,5,5
2024-07-15,943.3418422548639,914.8567501181386,5,5
2024-07-16,943.3418422548639,914.8567501181386,5,5
