Date,ADM,CAG,CL,COST,CPB,DG,DLTR,EL,GIS,HRL,K,KDP,KHC,KMB,KO,KR,MDLZ,MNST,MO,PEP,PG,PM,SYY,TAP,TGT,TSN,WMT
2021-07-16,51.273826599121094,28.25568389892578,75.86046600341797,389.8819580078125,38.684326171875,206.3107452392578,98.19000244140625,303.0896301269531,51.10704803466797,41.776092529296875,51.53433609008789,31.97876739501953,31.75748634338379,117.39802551269531,49.296173095703125,35.747188568115234,57.24702072143555,46.53499984741211,33.17347717285156,135.60214233398438,125.53308868408203,79.64591979980469,63.59775161743164,43.9447021484375,220.08811950683594,62.120113372802734,44.44461441040039
2021-07-19,50.60439682006836,28.693378448486328,75.48292541503906,393.4732360839844,39.0071907043457,208.26083374023438,98.0,295.26214599609375,51.6857795715332,41.81071090698242,51.97541046142578,31.71138572692871,31.78980255126953,117.83875274658203,48.710567474365234,37.30023193359375,57.0332145690918,46.125,32.808860778808594,135.58474731445312,125.47053527832031,78.86476135253906,62.61155319213867,43.83155059814453,220.0618133544922,61.702484130859375,44.341007232666016
2021-07-20,51.11528396606445,28.377267837524414,74.7327880859375,395.4588928222656,38.47191619873047,210.24806213378906,99.01000213623047,302.1180725097656,50.99640655517578,41.429908752441406,51.646602630615234,31.987682342529297,31.838300704956055,116.72850799560547,48.79796600341797,36.846134185791016,57.38065719604492,46.85499954223633,33.103363037109375,135.60214233398438,124.80050659179688,76.44879913330078,64.56620025634766,44.32766342163086,223.20782470703125,62.067909240722656,44.54193878173828
2021-07-21,51.176944732666016,27.980100631713867,74.27186584472656,394.29034423828125,37.885658264160156,208.21438598632812,99.08999633789062,301.7724609375,50.20490264892578,40.82408142089844,50.772464752197266,31.64008331298828,31.814050674438477,114.7877197265625,49.427284240722656,36.42835998535156,57.0332145690918,46.67499923706055,33.18750762939453,135.0973663330078,124.36272430419922,77.74536895751953,65.09928894042969,44.03173828125,224.3820343017578,62.181007385253906,44.32217025756836
2021-07-22,50.56916046142578,27.663990020751953,73.96459197998047,396.69403076171875,37.613773345947266,209.486572265625,99.38999938964844,305.0417175292969,50.04320526123047,40.46923828125,50.33940505981445,31.845067977905273,31.35344123840332,114.37242126464844,49.357364654541016,36.0832405090332,56.87285232543945,46.685001373291016,32.94910430908203,135.05389404296875,123.88622283935547,78.30908203125,63.93537521362305,43.90987777709961,225.22335815429688,61.52848434448242,44.35356521606445
2021-07-23,51.097660064697266,27.761249542236328,75.2660140991211,402.28997802734375,37.868675231933594,212.56031799316406,100.1500015258789,311.55194091796875,50.55384063720703,40.97121047973633,50.86870193481445,32.148109436035156,31.692832946777344,114.97415924072266,49.829345703125,36.22854232788086,57.808250427246094,48.14500045776367,33.29969787597656,136.78565979003906,125.67533111572266,79.24324798583984,64.743896484375,43.257110595703125,228.74618530273438,62.050498962402344,44.71776580810547
2021-07-26,51.47643280029297,27.761249542236328,75.9980697631836,402.1000061035156,37.81768798828125,213.55393981933594,100.58999633789062,311.3371887207031,50.485755920410156,40.90196990966797,50.72434616088867,32.130279541015625,31.935264587402344,114.49956512451172,49.87306213378906,36.13772964477539,57.76371765136719,48.0,33.38383483886719,136.68994140625,126.1158218383789,79.7586669921875,65.14371490478516,43.9447021484375,228.5972137451172,61.98960876464844,44.78055953979492
2021-07-27,51.83757400512695,27.7369384765625,75.87155151367188,403.1545104980469,37.97062301635742,213.7210693359375,99.0,308.0306701660156,50.6815071105957,41.27412414550781,51.09325408935547,31.64899444580078,31.73324203491211,115.47418975830078,50.0478515625,36.35569381713867,58.11116027832031,47.59000015258789,33.51005935668945,137.44705200195312,126.6282958984375,80.40292358398438,65.38360595703125,43.52691650390625,226.4063720703125,62.4420166015625,44.78369903564453
2021-07-28,51.65260696411133,27.36408042907715,75.17562866210938,401.1403503417969,37.469337463378906,213.63751220703125,99.02999877929688,309.0487365722656,50.060218811035156,40.599063873291016,50.4837532043457,31.488571166992188,31.45041275024414,114.32159423828125,49.593353271484375,36.35569381713867,56.48088073730469,47.025001525878906,33.3908576965332,136.18519592285156,124.74930572509766,79.6781234741211,65.4369125366211,43.1091423034668,225.5826416015625,62.30280303955078,44.601600646972656
2021-07-29,52.49821090698242,27.26681900024414,75.48291778564453,404.8049621582031,37.333396911621094,216.3676300048828,99.0999984741211,311.5893249511719,50.136817932128906,40.60771179199219,50.57197570800781,31.14987564086914,31.4989013671875,115.41484069824219,49.864295959472656,36.982357025146484,56.418514251708984,47.290000915527344,34.07801818847656,136.4636688232422,125.3966293334961,80.76531982421875,66.70744323730469,43.004703521728516,229.2982177734375,62.572513580322266,44.65811538696289
