Date,A,ABBV,ABT,AMGN,BAX,BDX,BIIB,BMY,BSX,CAH,CI,CNC,COO,COR,CVS,DGX,DHR,DXCM,ELV,EW,GILD,HCA,HOLX,HSIC,HUM,INCY,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MRNA,PFE,SYK,TECH,TMO,UNH,VRTX,VTRS,ZBH,ZTS
2021-01-05,115.59721374511719,86.93716430664062,100.41209411621094,194.58224487304688,72.98883819580078,225.95242309570312,246.38999938964844,50.47159957885742,36.2400016784668,47.07787322998047,186.1073455810547,61.06999969482422,90.32347869873047,88.5979232788086,59.92250061035156,109.85397338867188,198.4070281982422,92.1875,294.4332275390625,88.44000244140625,49.519588470458984,158.0227813720703,76.0199966430664,67.77999877929688,394.6772766113281,85.87000274658203,179.33999633789062,268.3500061035156,137.37403869628906,157.8341522216797,170.45037841796875,101.44232940673828,66.02664947509766,109.18000030517578,29.14069938659668,227.60995483398438,77.61474609375,471.4879455566406,317.81512451171875,228.5800018310547,14.79519271850586,145.2099609375,157.490478515625
2021-01-06,118.76717376708984,86.18616485595703,100.20301818847656,199.2725067138672,72.73721313476562,228.3016815185547,247.75,50.5946044921875,36.7599983215332,48.797210693359375,191.59642028808594,67.66000366210938,91.53288269042969,96.21974182128906,61.708431243896484,113.4363784790039,204.98098754882812,93.9800033569336,306.7861633300781,87.19999694824219,51.12897872924805,163.3378143310547,78.02999877929688,69.55999755859375,418.2233581542969,84.30999755859375,186.25,264.2633361816406,138.66673278808594,155.9362335205078,173.68270874023438,103.09903717041016,67.06876373291016,116.26000213623047,28.88995933532715,230.2596435546875,81.02051544189453,478.88018798828125,331.1527099609375,226.64999389648438,15.113980293273926,149.347900390625,159.8041534423828
2021-01-07,121.92745208740234,87.10858917236328,101.1756820678711,199.93031311035156,73.23149871826172,228.17567443847656,250.44000244140625,51.13582229614258,36.560001373291016,49.905025482177734,201.72377014160156,69.75,91.22052764892578,99.8086166381836,62.9245719909668,111.83918762207031,207.89503479003906,96.79000091552734,315.251953125,89.44000244140625,51.59941482543945,166.24905395507812,77.97000122070312,70.01000213623047,427.64178466796875,90.05000305175781,188.05999755859375,269.4033203125,139.13522338867188,157.36911010742188,177.6527862548828,102.96024322509766,68.40396118164062,115.08999633789062,29.038837432861328,231.46583557128906,82.23001861572266,493.8029479980469,336.4619140625,232.89999389648438,15.138505935668945,148.46249389648438,159.66073608398438
2021-01-08,122.79727172851562,87.56571197509766,101.45747375488281,203.7491912841797,73.42020416259766,229.579833984375,252.5399932861328,51.24241638183594,36.75,49.55052185058594,201.99827575683594,68.20999908447266,90.76325988769531,99.71797180175781,63.66447448730469,110.9638900756836,211.17333984375,97.02249908447266,314.9715576171875,90.66999816894531,52.02859115600586,164.98495483398438,80.48999786376953,72.0999984741211,417.2108459472656,93.83000183105469,191.0800018310547,272.9166564941406,138.84890747070312,157.91957092285156,178.167236328125,103.83634185791016,67.59794616699219,112.75,29.093687057495117,231.40878295898438,80.68017578125,505.6168212890625,334.9503173828125,237.0,14.958672523498535,148.13632202148438,160.72195434570312
2021-01-11,123.85071563720703,88.99427032470703,100.75752258300781,202.9632110595703,74.11217498779297,231.42501831054688,267.5199890136719,53.27605056762695,36.439998626708984,49.39985656738281,201.1931915283203,68.68000030517578,89.86869049072266,97.28914642333984,64.69352722167969,111.55946350097656,211.71975708007812,92.66000366210938,316.55078125,89.37000274658203,51.591163635253906,164.11349487304688,78.5199966430664,72.37999725341797,414.1254577636719,93.31999969482422,191.44000244140625,271.2166748046875,138.2676239013672,176.45314025878906,178.02157592773438,102.78677368164062,69.20181274414062,117.26000213623047,29.595170974731445,229.68984985351562,81.97784423828125,506.65313720703125,332.51690673828125,234.63999938964844,15.097628593444824,148.1829071044922,161.9457244873047
2021-01-12,122.71029663085938,89.61466979980469,98.93943786621094,202.1259765625,72.39574432373047,236.7986602783203,267.3900146484375,53.65324783325195,35.33000183105469,49.621421813964844,206.0418701171875,68.13999938964844,89.4588851928711,96.53694152832031,64.85511016845703,113.8965835571289,208.7449493408203,90.0425033569336,312.82244873046875,87.8499984741211,51.236270904541016,164.9466552734375,77.6500015258789,73.79000091552734,403.5511474609375,94.30999755859375,189.4199981689453,262.80999755859375,137.19183349609375,169.6774139404297,177.8954315185547,101.73722076416016,67.64681243896484,124.55000305175781,29.13286018371582,227.18258666992188,81.77952575683594,492.2632141113281,329.40142822265625,229.3800048828125,14.909626960754395,148.9564971923828,158.8194122314453
2021-01-13,122.71995544433594,91.79421997070312,101.9483642578125,203.1084747314453,74.04927062988281,236.7356414794922,266.6700134277344,53.07923126220703,36.060001373291016,49.09852600097656,204.75196838378906,66.51000213623047,95.39350128173828,95.7212905883789,63.71548843383789,113.2017593383789,208.00779724121094,90.63749694824219,308.7577819824219,89.26000213623047,50.790592193603516,163.25161743164062,77.8499984741211,73.87999725341797,397.38995361328125,92.73999786376953,189.36000061035156,270.48333740234375,136.98361206054688,176.03558349609375,178.02157592773438,102.97761535644531,67.03621673583984,124.05999755859375,28.882123947143555,230.97193908691406,80.93971252441406,495.1649169921875,327.253662109375,227.10000610351562,15.040409088134766,151.8642120361328,154.83267211914062
2021-01-14,121.80182647705078,92.19063568115234,100.43327331542969,206.45742797851562,71.93742370605469,232.0190887451172,280.2900085449219,54.137046813964844,36.15999984741211,49.08966827392578,201.97996520996094,65.02999877929688,93.7417984008789,95.73941802978516,63.82605743408203,112.76863098144531,205.2845458984375,88.0199966430664,301.3666076660156,87.48999786376953,51.5003776550293,161.144775390625,76.4800033569336,73.02999877929688,386.863525390625,92.04000091552734,188.11000061035156,265.71331787109375,139.37811279296875,177.1648712158203,177.4586181640625,102.153564453125,66.8978042602539,129.72000122070312,28.79593849182129,229.95574951171875,82.56056213378906,490.4276428222656,323.0966796875,226.1199951171875,14.149430274963379,151.556640625,153.88621520996094
2021-01-15,121.97579956054688,91.27393341064453,101.58329010009766,209.72952270507812,71.92843627929688,235.5924835205078,275.8399963378906,54.56346130371094,36.33000183105469,49.13398361206055,200.26002502441406,63.9900016784668,94.17659759521484,96.79071044921875,64.85511016845703,112.24525451660156,205.327880859375,88.55000305175781,305.0108642578125,87.87000274658203,52.2679328918457,161.62362670898438,76.0999984741211,71.45999908447266,388.5924377441406,90.55999755859375,187.7899932861328,259.47332763671875,139.07447814941406,181.03671264648438,179.01168823242188,101.32086181640625,67.88290405273438,129.64999389648438,28.756755828857422,229.8227996826172,85.13385009765625,496.5763244628906,323.8064880371094,225.5500030517578,13.936904907226562,149.2267303466797,154.45982360839844
2021-01-19,123.07755279541016,92.64485931396484,102.74240112304688,212.10455322265625,70.84107208251953,234.7194061279297,273.8399963378906,54.72746276855469,36.27000045776367,48.57564163208008,201.99827575683594,62.790000915527344,96.80781555175781,93.79998016357422,64.12371063232422,114.20316314697266,204.77288818359375,89.41000366210938,302.4598083496094,87.91000366210938,55.354644775390625,159.06668090820312,75.98999786376953,70.43000030517578,389.070068359375,93.95999908447266,188.97000122070312,259.4700012207031,141.2261199951172,188.35330200195312,177.11888122558594,102.62196350097656,67.72821807861328,125.01000213623047,28.780256271362305,229.89877319335938,86.1303482055664,500.760986328125,324.6268310546875,231.91000366210938,14.255696296691895,149.04965209960938,155.6663360595703
